Date,AAPL,DIS,HD,MCD,MSFT,NKE
2015-01-12,24.878267959420537,88.045547542495,91.09466727340056,79.00735802744937,41.54104017152888,44.8340389234868
2015-01-13,25.099155098282214,88.72597576297,90.49272013282743,78.85445700127002,41.322637707107745,44.43649111329523
2015-01-14,25.003513244342106,87.831166048373,89.54181812815393,77.75866631365139,40.96606225499162,43.82847681535518
2015-01-15,24.324911518767063,87.943017262698,88.11982705694494,77.62275429038085,40.54262890560371,43.40754383985823
2015-01-16,24.135904997885426,88.716654828443,90.83295112532528,77.71619380637934,41.220122264624365,43.49173043495762
2015-01-20,24.757577048496117,88.306533709252,90.07397429590699,77.13007320602519,41.353838059167906,43.78170648474441
2015-01-21,24.946583569377758,87.775240441211,90.31824270077725,76.73932613912241,40.93486190293146,43.73493615413364
2015-01-22,25.595581863971336,88.688692024861,92.53410608781456,77.20652371911486,42.01350264558275,44.829361890425716
2015-01-23,25.727658709888626,88.287891840198,91.92343507563893,76.07675502567858,42.05807457709726,44.97434991531912
2015-01-26,25.754984953871514,88.520915203374,92.78709836428733,77.01964468711788,41.90653000994791,45.063213543479584
2015-01-27,24.853218902436225,87.58882175067,91.74023377198623,76.08524952713299,38.02877196818501,44.197962427180286
2015-01-28,26.25824328055636,86.377100262153,91.37383116468085,75.41418391223476,36.71835718165825,43.641395492912096
2015-01-29,27.075753413044414,86.889751661141,93.88630618620348,79.22821506526397,37.44933685849631,44.37101265044015
2015-01-30,26.67952287529254,84.783220458028,91.09466727340056,78.5231714445481,36.014120663728896,43.1456299884379
2015-02-02,27.014269364082914,85.687351107152,91.10339114500307,78.58263295472896,36.79858665838438,42.99128789742235
2015-02-03,27.018823738080066,87.709993899521,93.55479906530813,79.7803576598005,37.08384702007728,43.660103625156395
2015-02-04,27.226047754950294,94.402424889942,94.5754920428017,79.8907861787078,37.29779229134696,43.28126394720915
2015-02-05,27.41960864982908,95.67007198562,95.08147659574723,80.13712672088565,37.841569855824055,43.655426592095324
2015-02-06,27.188711495115662,95.092174044943,95.1250959537598,79.83981916998135,37.805912310612435,42.93048646762835
2015-02-09,27.369314220089525,94.821866943659,94.51442494158415,78.76101748527154,37.76134037909792,42.640510417841554
2015-02-10,27.89511962191216,94.998964699673,96.54708702496877,79.86530267434458,37.9752856503676,43.379481641491765
2015-02-11,28.548947208526393,94.952360027038,96.23302764727845,80.02669820197833,37.779169151703734,42.70598888069664
2015-02-12,28.910152658474114,96.546239831163,97.84694389374263,80.77421432996624,38.41209057920986,43.028704161910966
2015-02-13,29.051891505921958,97.096174968259,97.61139936047489,81.2499064114131,39.1074127108363,43.04741229415528
2015-02-17,29.22334978912499,97.049570295623,97.70736194810249,80.14562122234004,39.12524148344211,42.96322569905589
2015-02-18,29.42567056330457,96.80722599792,97.69863807649998,80.34099475579143,39.08035249596685,43.78638351780549
2015-02-19,29.36508863657283,96.835188801501,96.78263155823652,80.00970919906952,39.05341910348169,43.82379978229411
2015-02-20,29.603987177835727,97.450370480286,97.9167348665627,80.00970919906952,39.372130914556074,44.39907484880661
2015-02-23,30.405268888004567,97.860491599477,97.95163035297276,80.11164321652241,39.63697594066015,44.43649111329523
2015-02-24,30.215521721259872,97.562221694611,101.85120095929435,80.68077481396776,39.58310915568983,44.628249468799396
2015-02-25,29.44281639162487,98.401105802045,101.46735060878395,83.80675134918992,39.4933311807393,45.28303409735022
2015-02-26,29.814309338564776,97.459691414813,100.65603054975058,85.2508165964393,39.55168686445714,45.493500585098694
2015-02-27,29.36737474701554,97.012286557515,100.10642663879251,84.72822592089082,39.36764201580855,45.55447754227019
2015-03-02,29.511399704906086,98.699375706911,101.30159704833626,85.67060254892904,39.39457540829371,46.31903477449734
2015-03-03,29.57312468685918,99.128138695155,101.25797769032371,85.44785898230182,38.855907558590516,45.953173031468395
2015-03-04,29.385663630557193,98.401105802045,100.11515051039503,85.88477905530137,38.653907114951814,45.7420989489517
2015-03-05,28.89872210626058,97.897775337585,101.11839574468357,84.90813418624357,38.703285001174606,46.18300925465324
2015-03-06,28.942158204672015,96.769942259812,99.84471049071723,83.21185625577478,38.029950189045614,45.4559763037624
2015-03-09,29.0656081685782,98.112156831707,100.54262021891796,83.70874575055856,38.469862266303224,45.69988413244836
2015-03-10,28.46436112214623,96.089514039337,98.71060718239104,82.49222319436377,37.73368287170886,45.26835489708089
2015-03-11,27.945414051651714,95.903095348796,99.15785673518972,81.35280418046301,37.68879388423359,44.71956228253748
2015-03-12,28.450644459489986,99.892455326373,101.81504525475835,82.4579549533442,36.82692532470848,45.51695326093389
2015-03-13,28.254038961417177,99.212027105898,100.6925365732244,82.54362555589313,37.150126034530395,44.94001743538825
2015-03-16,28.564949981625343,100.07887401691,102.16582921773771,83.22899037628457,37.311726389441354,45.23552115091162
2015-03-17,29.04274706415113,99.696715701305,101.35902610288518,82.38941847130506,37.43292665562457,45.282426502582005
2015-03-18,29.369660857458246,100.63813008854,101.79750605660938,83.10048447246118,38.15563935397636,45.737408413784664
2015-03-19,29.146765089294302,100.07887401691,100.99070294175687,82.2266443264621,37.962616707832716,46.11734176231471
2015-03-20,28.782130473682518,101.06689307678,103.03401952611162,83.14331977373563,38.496795658788386,47.83407763345052
2015-03-23,29.081610941677148,100.87115345171,101.7887364575349,84.48834823375383,38.47435116505075,47.59016980476455
2015-03-24,28.96273319865638,99.836529719211,101.85889325013078,85.1223106926159,38.51475125377849,47.210236456234504
2015-03-25,28.206030642120325,97.869812534004,99.69280227873325,84.07712934151897,37.221948414490825,46.43160761850624
2015-03-26,28.402636140193135,98.093514962653,98.54398479997586,83.64877632877432,36.99750347711449,46.59108581418552
2015-03-27,28.176311206365135,98.317217391302,99.85065506207395,83.0662162314416,36.78203633723321,46.8490652483726
2015-03-30,28.889577664489753,98.913757201033,100.52591419080922,83.85438577489174,36.77305853973816,47.32280930024341
2015-03-31,28.446072238604575,97.767282254206,99.63141508521186,83.47743512367646,36.49923571613903,47.06013933088929
2015-04-01,28.404922250635845,98.279933653194,99.21047432963663,82.49222319436377,36.55759139985688,46.69427758786035
2015-04-02,28.649536068005503,98.801905986708,100.44698779913887,82.0981384226387,36.17154610756959,46.74587347469777
2015-04-06,29.113616487875046,98.457031409208,100.8065413611927,82.48365613410888,37.29825969319877,46.778707220867034
2015-04-07,28.807277688552297,98.270612718667,100.23651742135124,82.54362555589313,37.28479299695619,46.72242079886258
2015-04-08,28.713547160401305,99.137459629682,101.36779570195968,82.97197856863777,37.186037224510606,47.29935662440822
2015-04-09,28.933013762901187,99.519617945291,100.4732965963623,82.71496676099099,37.239904009480924,47.243070202403764
2015-04-10,29.05646372680737,99.687394766778,101.06085973435273,83.7858492928526,37.45537114936221,46.891280064875936
2015-04-13,28.999310965739692,99.277273647588,100.35929180839402,83.47743512367646,37.49128233934242,46.562942603183295
2015-04-14,28.873574891390803,99.417087665494,100.01727744448915,83.59737396724496,37.392526566896834,46.684896517526276
2015-04-15,28.983308192640745,99.715357570359,99.49110150002012,82.62072909818717,37.93568331534756,46.82561257253741
2015-04-16,28.84385545563561,100.75930223739,99.42094470742424,81.92679721754084,37.85039423914455,46.858446318706676
2015-04-17,28.5192277727712,99.445050469075,98.30720562496478,81.28426769842388,37.36110427566415,46.22522407115658
2015-04-20,29.170769248942726,100.87115345171,98.97369515462556,82.39798553155995,38.51924015252602,46.90066113521001
2015-04-21,29.013027628395935,100.36782298725,99.24555272593456,81.27570063816898,38.27683962015958,47.04137719022115
2015-04-22,29.403952514098854,100.61016728496,99.08769994259384,83.82011753387218,38.59106253248644,46.975709697882614
2015-04-23,29.643994110583094,101.59818634482,99.93835105281879,83.10048447246118,38.90977434356084,47.426001073918236
2015-04-24,29.783446847588234,102.09219587476,99.71034147688222,84.59115295681254,42.97671660881996,47.35095251124563
2015-04-27,30.32525502250982,102.67941474996,97.68456409067643,82.62072909818717,43.12036136874082,47.346261976078594
2015-04-28,29.847457939984032,102.45571232131,96.97422656564322,82.95484444812799,44.13036358693431,46.83968417803852
2015-04-29,29.408524734984262,102.35318204151,95.33431153871473,83.11761859297096,44.045074510731304,46.98509076821669
2015-04-30,28.610672190479487,101.33720017807,93.81717089882902,82.71496676099099,43.66800701593906,46.36124959100068
2015-05-01,29.479394158708185,103.01496839293,96.07095786097138,83.7858492928526,43.68147371218164,47.27121341340599
2015-05-04,29.422241397640505,103.49033605381,96.51820741377007,82.35515023028549,43.30889511613693,47.294666089241176
2015-05-05,28.759269369255446,103.28527549422,94.76428759887328,82.35515023028549,42.734316076453524,47.10235414739263
2015-05-06,28.578666644281586,102.26929363077,94.98352757573538,82.5778937969127,41.54924680710649,47.00854344405188
2015-05-07,28.75469714837003,101.84053064253,96.5006682156211,82.91200914685353,41.926314301898735,47.58547926959752
2015-05-08,29.29645896595069,102.63281007733,98.6316807907207,84.154232883813,42.86898303887932,48.04984225113425
2015-05-11,28.998030846096935,101.22534896374,98.13181364347511,83.53740454546072,42.5278267340673,48.21401098198057
2015-05-12,28.89358100414812,101.82188877347,98.67552878609311,83.914355196676,42.50987113907719,48.017008504964984
2015-05-13,28.926867217516428,101.77528410084,97.50917210918675,83.40033158138242,42.756760570191155,47.91850726645719
2015-05-14,29.601773888570296,102.46503325584,98.16689203977305,83.70874575055856,43.73982939589949,48.51889576783802
2015-05-15,29.560453071975164,102.80990783334,99.40340550927527,83.99145873897004,43.358273002359724,49.241238183561826
2015-05-18,29.88642840289234,102.83787063692,100.2628262185747,83.97432461846024,43.102405773750704,49.13335587471996
2015-05-19,29.858881191828914,103.05225213104,98.5176760027524,86.25316264626177,42.99467220381007,49.08175998788254
2015-05-20,29.856585590906963,102.71669848807,98.30720562496478,85.76484021173286,42.99467220381007,49.067688382381434
2015-05-21,30.161900513526568,102.89379624408,98.22827923329443,85.05377421057675,42.85009154906838,48.96918714387364
2015-05-22,30.425894619551045,102.77262409523,98.35982321941168,84.80532946318486,42.380204421157885,48.983258749374755
2015-05-26,29.755579150341077,102.00830746401,97.28116253325017,84.35127526967553,42.10007940259587,48.509514697503946
2015-05-27,30.31226237391442,102.87515437503,98.35982321941168,84.52261647477339,43.021781076574136,48.23746365781576
2015-05-28,30.251428949482698,103.02428932746,98.38613201663513,83.38319746087262,42.87720042183245,48.11550974347277
2015-05-29,29.907088811189904,102.87515437503,97.71087288789988,82.90785792310854,42.344059257472466,47.81919722012588
2015-06-01,29.965626634699678,103.42508951212,97.93011286476198,83.15849149756596,42.67840202156262,47.861527580604005
2015-06-02,29.833629581687447,103.22934988706,98.37736241756066,83.21898925691777,42.3982770030006,48.02614564913006
2015-06-03,29.870359196438677,103.62082913719,99.76146904893955,83.41776760907365,42.33502296655111,48.21428058458841
2015-06-04,29.69589352637033,102.80990783334,98.26275486209616,83.23627433101827,41.892244711404686,47.950891674946725
2015-06-05,29.53290586091174,102.80990783334,97.3018145893554,82.57079897814855,41.69344631113486,47.98851866203839
2015-06-08,29.337779782545823,101.86849344611,96.91391209393713,82.3806631630429,41.32295838335928,47.711019632237324
2015-06-09,29.25054694751165,101.15078148752,96.56127346173868,81.87075347707778,41.250668055988434,47.66868927175919
2015-06-10,29.58570468211663,102.53027979753,97.83958850345803,82.36337808894238,42.118151984438576,48.60466057566448
2015-06-11,29.51913225538003,103.1081777382,98.11288344341183,82.61401166339982,41.96453503877553,48.858642738533256
2015-06-12,29.19315692446285,102.48367512489,97.50458180286951,82.15595719973624,41.53982936547181,48.81160900466867
2015-06-15,29.135766901414055,102.69805661901,96.9844398203768,81.49912438391675,41.09253296486471,48.60936394905094
2015-06-16,29.291867764106783,103.51829885739,97.17839106808596,81.7843281065752,41.41332129257283,49.17847212881245
2015-06-17,29.222999736448227,103.91909904206,97.38997424740501,82.29423779254033,41.53982936547181,49.267836223155165
2015-06-18,29.35614458992144,105.53162071524,98.60657752848964,83.11527881231468,42.21755118457349,49.85575789646251
2015-06-19,29.06230767191159,104.97236464361,99.1179035451774,83.03749597886237,41.65730114744944,50.10503668594482
2015-06-22,29.294163365028737,105.82056968558,99.68212535669488,83.72025640583263,41.77477292942706,50.227324393992745
2015-06-23,29.161018511555525,106.64081192396,99.77910098054947,83.98817505439057,41.485611619943676,50.42016270283755
2015-06-24,29.408943411126337,106.04427211422,99.04737581873769,83.52147805367673,41.2371136196064,49.95923211096459
2015-06-25,29.268911754887267,106.67809566206,98.95040019488312,82.78686240440494,41.250668055988434,49.48889477231872
2015-06-26,29.09674168574087,107.18142612652,99.26777496386173,84.08324296194338,40.898252710055566,51.60070942283869
2015-06-29,28.58711828106754,105.37316482828,97.45168600803974,82.48437360764596,40.09402281805491,50.64122125200111
2015-06-30,28.79257456358224,106.38914669173,97.97182799053245,82.16459973678649,39.89522441778509,50.80583932052716
2015-07-01,29.06230767191159,107.92710088869,98.80052877619877,82.76093479325418,40.16179499996508,51.46901496801785
2015-07-02,29.02557805716036,107.77711099776,98.28920275951104,83.11527881231468,40.12113169081898,51.67596339702203
2015-07-06,28.924571616594474,108.46143987511,98.1393313408267,82.66586688570136,40.112095399897626,51.66185327686266
2015-07-07,28.853407988013963,109.7738514207,99.0914556477625,83.55604820187776,40.030768781605424,52.343842417899175
2015-07-08,28.137180500364956,107.98334709779,97.85722043506796,82.83007508965622,39.976551036077296,51.393760993834505
2015-07-09,27.56328026987697,108.36769619328,98.19222713565647,83.39183999792287,40.229567181875254,51.47371834140431
2015-07-10,28.300168165823546,109.15514312064,99.70857325410978,84.39437429575261,40.31089380016745,51.98168266714185
2015-07-13,28.846521185248108,110.66441639807,101.29544709900277,85.06849218567261,41.15126885585352,52.87062023718255
2015-07-14,28.835043180638348,110.47692903441,101.70098152603099,85.37098098243158,41.22355918322437,52.83769662347734
2015-07-15,29.11281089219453,110.89877560264,101.89493277374012,85.621614556889,41.350067256123346,52.630748194473156
2015-07-16,29.50076744800441,111.62060195272,101.14557568031843,84.575867573808,42.16333343904535,52.83769662347734
2015-07-17,29.755579150341077,111.42374022088,100.91636056938944,84.26473623999877,42.12718827535993,53.05405179925444
2015-07-20,30.318001376219303,112.09869473004,99.98186819406357,84.2560937029485,42.3982770030006,53.209263121007574
2015-07-21,30.014982054521646,111.8455867891,100.37858665528682,84.10917057309415,42.7235834761694,53.14341589359715
2015-07-22,28.74551474468222,111.86433552547,101.29544709900277,84.33387653640081,41.15126885585352,53.660786966107615
2015-07-23,28.73174113915051,111.36749401178,101.02215215904899,83.91039222093826,41.666337438370796,53.61845660562948
2015-07-24,28.580231478301684,111.47061206179,100.14055557855288,83.05478105296288,41.51272049270774,53.14341589359715
2015-07-27,28.183092518803996,110.85190376172,99.68212535669488,83.00292583066135,40.97957932834777,52.550790846903354
2015-07-28,28.323124175043066,111.04876549356,101.242551304173,84.11781311014441,40.97054303742641,53.36917781614717
2015-07-29,28.23359573908694,112.34242830279,102.59139407233205,84.87835637056696,41.82899067495519,54.05116695718369
2015-07-30,28.09126848192592,112.52054129827,102.6707377645767,85.70803992739157,42.362131839315175,54.09349731766182
2015-07-31,27.84563918327706,112.49241819372,103.17324781545948,86.30437498385925,42.19947860273078,54.19226815877745
2015-08-03,27.189097319598805,113.54234743019,103.04982429419003,85.92410335364798,42.29887780286569,54.00883659670556
2015-08-04,26.31676896925707,114.07668641661,103.61404610570753,85.6821123162408,42.95852704012465,54.45095369503268
2015-08-05,26.491234639325416,103.6148915246,104.0283964985407,86.2525197615577,42.99467220381007,54.91188428690563
2015-08-06,26.548624662374213,101.7587666244,102.75889742262632,85.86360559429617,42.12718827535993,54.145234424912864
2015-08-07,26.63855746545183,102.50871607902,103.08508815740987,85.49197650113516,42.2356237664162,53.85832864833888
2015-08-10,27.607064575518464,104.05548682919,103.67575786634225,85.8981757424972,42.76876493077618,54.258115386187875
2015-08-11,26.170445695586288,101.24317637435,103.75510155858692,85.39690859358234,41.937426166011456,53.834811781406586
2015-08-12,26.57399032478072,100.29636518788,103.75510155858692,84.93885412991875,42.2356237664162,53.176339507302366
2015-08-13,26.553236600993582,100.79320670157,104.92762501064674,85.88089066839669,42.22658747549484,53.43032167017113
2015-08-14,26.740020115077858,100.45572944699,105.5711905144089,85.79446529789412,42.470567330371445,53.787778047542
2015-08-17,27.016736432239753,102.22748503354,105.52711068538409,86.99577794787974,42.75972863985483,54.07938719750244
2015-08-18,26.864542457800713,100.24949334697,108.26006008492202,87.08220331838231,42.99467220381007,54.0041332233191
2015-08-19,26.520953030658028,99.79014930601,108.22479622170218,87.37604957809103,42.394365801133645,54.069980450729524
2015-08-20,25.976744273572965,93.762430564463,106.26765181300082,86.2179496133567,41.530288403341814,52.8188831299315
2015-08-21,24.387931419201745,92.656255118891,102.40625879042787,83.94496236913928,39.17454055041463,50.264951381084416
2015-08-24,23.779155521445578,89.393974991274,99.21487916903196,80.26324158573011,37.91025888417186,48.8539393651468
2015-08-25,23.922125618645886,89.890816504962,97.83077253765306,78.82858043538756,36.80969714593174,48.6940246700072
2015-08-26,25.294177357906953,93.021855478021,102.20349157691376,82.23374003318854,38.84710069440931,51.15388895112512
2015-08-27,26.03900544493439,95.777919723767,103.72865366117203,84.11781311014441,39.92947132953802,52.96939107829818
2015-08-28,26.124326309392643,96.068525137434,103.60523013990257,83.91903475798851,39.956757984205126,52.912950597660675
2015-08-31,26.002109935979473,95.506063046465,102.6707377645767,82.84661488523707,39.58384037042129,52.56019759367627
2015-09-01,24.839901403899507,93.28433778714,100.2022673391876,81.49519146835517,38.037596605951705,51.092745097101144
2015-09-02,25.90525922497281,95.515437414648,103.22419828131753,83.7359386821529,39.438311545530034,52.066343388098105
2015-09-03,25.450983270965363,95.609181096476,103.33054189218426,83.70978209989067,39.56564926730988,52.26858844371583
2015-09-04,25.19732664690029,94.65299554183,101.39863296143845,82.69839425241776,38.75614517885227,51.721619002175814
2015-09-08,25.898341317043762,97.502803469404,103.17988844345639,84.38113437795458,39.920375777982315,52.69296128628998
2015-09-09,25.40025194615235,95.534186151014,100.99984442068818,83.20408817615423,39.17454055041463,51.80177831688427
2015-09-10,25.9582965190955,96.181017555628,101.46066673444405,83.04714868258084,39.37464268464011,52.04697151481599
2015-09-11,26.336475485883426,97.943398773996,102.30255365380576,84.9304226054614,39.54745816419847,52.72596806293463
2015-09-14,26.5901321099485,97.324690473931,101.67335395617754,84.54679273228203,39.14725389574752,52.75897483957929
2015-09-15,26.8138111329877,96.959090114801,102.95833925415067,85.6104937442794,40.00223574198364,53.67844933182328
2015-09-16,26.843788734013568,97.45593162849,104.41170193599613,86.04643678198323,40.29329339176615,54.498903494133295
2015-09-17,26.269602375902636,97.680916464877,104.4914596441462,85.30533361788672,40.247815633987635,54.35273062613553
2015-09-18,26.161221818347563,96.406002392015,102.01897069149446,84.61654361831465,39.54745816419847,54.24899504239519
2015-09-21,26.567072416851673,96.940341378435,103.31281795703981,85.35764678241118,40.12047791220779,54.96099836715848
2015-09-22,26.14969197179915,96.077899505617,102.62158448640598,84.7473265296258,39.92947132953802,54.68279839258209
2015-09-23,26.361841148289933,95.215457632798,102.94947728657844,84.90426602319917,39.9021846748709,54.428174687037604
2015-09-24,26.518647061348343,94.324892655431,103.10013073530632,84.82579627641249,39.93856688109371,54.12639844342932
2015-09-25,26.45177395136755,94.024912873582,103.45460943819546,85.08736209903479,39.96585353576083,58.9406725797427
2015-09-28,25.928318918069632,92.328152232493,101.11504999912714,83.66618779612028,39.37464268464011,57.59210999111819
2015-09-29,25.14890129139696,93.199968473494,100.06047585803195,84.99145463073995,39.511075957975656,56.427442300942474
2015-09-30,25.3541325599587,95.806042828315,102.3468634916669,85.906935009918,40.20233787620912,57.98347605704768
2015-10-01,25.268811695500446,96.246638132907,103.71160649779009,86.12490652876993,40.57525548999296,58.388987884396315
2015-10-02,25.453289240275044,96.55599228294,104.40283996842392,87.00551146493167,41.44842843934049,59.03969290967667
2015-10-05,25.54552801266234,97.352813578479,105.63465346096368,88.20871424899426,42.41255690424505,58.596459051877005
2015-10-06,25.667744386075515,97.277818633016,105.1738311472078,88.84519108404187,42.52170352291349,58.08721164078803
2015-10-07,25.54552801266234,96.92159264207,106.03344200171396,88.73184589423886,42.567181280692004,57.573248975892675
2015-10-08,25.250363941022986,98.065265560373,107.28297942939818,89.76067146321992,43.15839213181273,58.898235295485286
2015-10-09,25.854527900159795,98.955830537739,107.52225255384835,89.59501310889246,42.84914337891881,58.91238105690443
2015-10-12,25.734617496056305,99.696405624181,108.02738470546538,90.01351842508814,42.74909231180607,59.61495387405496
2015-10-13,25.778430912940273,99.921390460569,107.77038764587074,90.13558247564521,42.649041244693336,59.32260813805944
2015-10-14,25.414087762010443,99.115194796847,106.58288399119212,89.64732627341691,42.458034662023564,59.33675389947858
2015-10-15,25.79457269810805,101.14005832433,107.94762699731531,90.37971057675936,42.758187863361776,60.7277537723605
2015-10-16,25.605483214714088,101.46816121073,108.77178998153256,91.39109842423225,43.21296544114695,61.51991641183224
2015-10-19,25.76459509708218,102.62120849722,109.09082081413278,91.10337601934773,43.313016508259686,62.81189595478021
2015-10-20,26.2350128362574,102.96806011998,108.86927162482708,90.53665007033275,43.44944978159524,62.415814635044335
2015-10-21,26.23270686694772,103.20241932455,109.26806016557735,89.40319817230278,42.93100334292015,62.462967173108126
2015-10-22,26.633945526832466,106.16471967032,110.20742872823358,96.6660091804487,43.68593412204353,62.43467565026985
2015-10-23,27.459482539698786,106.0147297794,110.42897791753929,98.16565323014989,48.08818107500398,61.54820793467052
2015-10-26,26.58321420201945,106.41782761126,110.78345662042844,97.80817993923274,49.34336718969106,61.949004508212774
2015-10-27,26.414878442412633,106.65218681583,110.3049103715281,97.33736145851259,48.83401630257166,61.68495029505552
2015-10-28,27.503295956582754,107.18652580225,109.72888247933324,98.47081335654256,49.09778729768706,61.906567223955356
2015-10-29,27.793848089602747,107.84273157504,109.5605050954609,98.19180981241212,48.53386310123345,61.82640790924691
2015-10-30,27.556333250705453,106.62406371128,109.56936706303313,97.86921196451128,47.8789833892228,61.78397062498949
2015-11-02,27.943736094732106,107.84273157504,110.25173856609472,97.7471479139542,48.42471648256501,61.859414685891565
2015-11-03,28.26426582877797,108.31144998418,111.35948451262328,97.72099133169196,49.252411674134024,61.958435015825536
2015-11-04,28.132825578126067,106.16471967032,111.11134942060089,97.99999487582242,49.479800463026606,61.468048619962076
2015-11-05,28.00369129678385,105.93036046575,111.41265631805665,98.39234360975587,49.4616093599152,62.17533669091899
2015-11-06,28.036113698219093,108.43331677056,111.6430674749346,98.79341120444342,49.952769143923184,62.137614660467946
2015-11-09,27.922635293195736,109.13639438427,110.33149627424478,98.46209449578849,49.26150722568972,61.52463166563862
2015-11-10,27.042598682810535,110.07383120255,111.00500580973414,98.71494145765672,48.670296374569,61.298299482932414
2015-11-11,26.88975021890153,109.2301380661,110.51759759326157,99.26422968516354,48.79763409634885,60.08176400088652
2015-11-12,26.799430672046203,108.93953265243,109.72002051176102,97.7471479139542,48.49748089501064,59.40276745276789
2015-11-13,26.016661265966736,107.65524421139,106.34361086674195,95.88131171258178,48.06089442033688,57.46008288453957
2015-11-16,26.441626313350117,108.66767597513,107.08801614280915,96.83166753477614,48.90223293923944,58.21452349356027
2015-11-17,26.329305851235162,108.86453770697,111.82030682637917,96.72704120572722,48.50657644656634,57.79958115859888
2015-11-18,27.163024745284304,110.74878571171,112.1393376589794,98.11334006562542,49.312424799841374,59.3084623766403
2015-11-19,27.50809173198797,111.28312469813,112.4229206212907,98.78469234368933,49.39484110869904,59.3084623766403
2015-11-20,27.628517794461736,112.558038771,115.39167975798726,99.316542849688,49.62377529997036,62.54784174162296
2015-11-23,27.269555492857247,111.94870483911,117.42107033202758,99.8047990519163,49.62377529997036,62.45825191930175
2015-11-24,27.531250590156002,110.57067271624,118.3958867649727,99.63914069758886,49.67871950587548,62.481828188333644
2015-11-25,27.334400295727736,111.2456272254,119.32639336005671,99.74376702663777,49.165906917427726,63.24569930496711
2015-11-27,27.283450807758065,107.92710088869,119.40615106820677,100.3715250009313,49.38568374104819,63.34000438109471
2015-11-30,27.39692921278142,106.37095577034,118.64402185699511,100.31001745694053,49.770293182384,62.37337735078692
2015-12-01,27.17460417436832,108.17083446144,119.65428616022916,100.56483442490227,50.56698416800818,62.859048492844
2015-12-02,26.92912027778718,106.86779728403,119.10243272409629,99.92339860899857,50.55782680035733,62.54784174162296
2015-12-03,26.67900460957244,104.88980559746,116.53898450464037,99.6334344730421,49.63293266762122,60.883357147971026
2015-12-04,27.565988877408053,107.09278212042,119.74329477896026,102.10252302467143,51.19884253591701,62.396953619818824
2015-12-07,27.392297441147814,106.70843302492,119.20924306657362,102.2958324486424,51.107268859408485,62.203628213757256
2015-12-08,27.3807180120638,105.44289332024,119.12913530971562,102.3924871606279,51.08895412410678,62.25089540844856
2015-12-09,26.776271813878175,104.49608213378,117.40236810633212,102.43642112062129,50.34720734438771,60.899053640277245
2015-12-10,26.903645533802347,104.49608213378,117.9720232662112,102.9812022245395,50.61277100626245,60.80451925089463
2015-12-11,26.211195674578203,101.92990893584,116.10284227285793,101.99708152068725,49.50472952050928,59.69374017564897
2015-12-14,26.04908366740198,103.16582323338,117.50027758693632,102.15524377666351,50.49372522680136,60.43583513230246
2015-12-15,25.58822238985815,105.8169065739,116.85941553207235,102.74395884057513,50.548669432706475,60.79033909248725
2015-12-16,25.78507268428642,107.3547236006,118.2924542936432,103.54355691245509,51.40030462423577,61.88693800932552
2015-12-17,25.238523631520874,105.6753896696,116.91282070331101,103.24480598449993,51.00653781524911,61.55134092701725
2015-12-18,24.55533731556394,101.62800620667,115.96932934476126,102.50671545661073,49.568831094065246,60.747798617265076
2015-12-21,24.85640247174835,100.56191219429,116.87721725581858,103.41175503247486,50.20984682962493,61.35281870931378
2015-12-22,24.83324361358032,100.70342909859,117.38456638258589,103.4381154084709,50.686029947469265,62.32179620048552
2015-12-23,25.152835856299156,99.590162784776,118.47937239297853,104.38708894432844,51.11642622705934,60.83760628717855
2015-12-24,25.018514478924573,99.873196593373,118.2924542936432,104.18499272835878,50.97906571229655,59.726827211932886
2015-12-28,24.738292295091387,101.1845865732,118.09663533243477,104.34315498433503,51.235472006520425,60.322393865043324
2015-12-29,25.182942371917594,101.02420074833,119.00452324349206,105.5030115281609,51.78491406557158,60.747798617265076
2015-12-30,24.854086585931547,100.32605068713,118.69299307793318,104.94065684024534,51.56513724195112,59.79300128450071
2015-12-31,24.377014107670096,99.137308691022,117.713898271891,103.8071606724155,50.80507572693035,59.08399336413114
2016-01-04,24.39785708002132,97.156072030847,116.6635965708639,103.31510032048938,50.18237472667237,58.157556348181565
2016-01-05,23.786463224385287,95.193704291246,116.09394141098483,104.73856062427568,50.411308917943686,58.970552096872005
2016-01-06,23.320970175207854,94.684243435772,114.89232505811486,104.03561726438122,49.49557215285842,58.12919603136678
2016-01-07,22.33671870306651,93.87287985113,111.61680788881007,101.62803625674265,47.773987034498134,56.57883204549198
2016-01-08,22.45482887972347,93.637018343966,110.28167860784343,101.46987400076641,47.920504916911774,55.6523950295424
2016-01-11,22.818422952961566,94.269127183164,111.95504063998827,102.53307583260678,47.893032813959216,56.295228877344144
2016-01-12,23.14959462476442,95.722034067292,113.47708802029022,103.19208523250785,48.332586461200144,56.66391299593632
2016-01-13,22.554411969846008,92.910564901902,108.05646313956572,101.1535494888139,47.28864654900294,55.567314079098054
2016-01-14,23.04769564882508,93.504935899954,106.472109726152,102.47156828861603,48.634779593678275,55.312071227765
2016-01-15,22.494198938609124,88.589582090664,106.12497611310067,101.20627024080598,46.69341765169752,54.41399452863021
2016-01-19,22.385352305219374,88.65562331267,106.59672179237555,103.24480598449993,46.29965084271086,55.13245588793804
2016-01-20,22.415458820837816,87.306495491694,103.65943737424895,101.73347776072683,46.51027029868047,55.81310349149284
2016-01-21,22.301980415814462,88.702795614103,107.00616143853864,103.54355691245509,46.22639190150404,57.25002621010851
